Localefase_1800Hz,Spoorfase_1800Hz
-0.0449342727661133,-0.423125267028809
-0.0512353449050811,-0.590927540438447
-0.0524423786064454,-0.719293255980425
-0.0491289400694454,-0.799420196406554
-0.0427662639586362,-0.825738166681272
-0.0345372908741878,-0.793110154471516
-0.0244607628392494,-0.703574692804617
-0.0124317895014572,-0.566439727064132
0.00109331359131392,-0.392007578523889
0.0140070133028063,-0.192301980585243
0.0251194597221937,0.0191832294073774
0.0354990354206484,0.229431878860397
0.0444795585411203,0.424002707115672
0.0509390911430633,0.589998909925525
0.0521295556468997,0.717834600661943
0.0488616569727015,0.799491649258147
0.0425365583941492,0.82739252201623
0.0343366449646546,0.795482747767869
0.0241536518476961,0.705798934035874
0.0120205811379023,0.566379763104295
-0.00144821249375029,0.390985308337144
-0.0143508352303684,0.192358619985614
-0.0255637220340983,-0.0172242505250811
-0.0359444443273559,-0.226300571849366
-0.0449142822994416,-0.421156773718657
-0.0513106007866071,-0.589654615936507
-0.0525186526575784,-0.718332682741927
-0.0492122152970402,-0.798959986325253
-0.0428765851248245,-0.825953836982659
-0.0346528058525217,-0.793986546309169
-0.0245868951353632,-0.705154358783877
-0.0125610302001266,-0.568233819265038
0.000988360160609511,-0.394203855907736
0.0138934898039588,-0.194398811097652
0.0251140670359773,0.0172429941465453
0.0354578988858624,0.227386549604534
0.0444656343243739,0.422152762080365
0.0509895709613442,0.588480153579652
0.0522876568432369,0.716821156309343
0.0490567288297386,0.799080483176082
0.0427591579147643,0.827421769687086
0.0345732925485438,0.796103748409743
0.0243856426796791,0.707168154918914
0.0123468560944059,0.567887828363192
-0.00117496423264241,0.393014911357927
-0.0140418063982242,0.194464645627933
-0.0253000437265788,-0.0151358354905802
-0.0356779989008014,-0.224432073165753
-0.0445985242033628,-0.41940127373737
-0.0510864569026622,-0.588259896056297
-0.0524160375292623,-0.717138394912901
-0.0492438628824278,-0.798356575879191
-0.0429362617863855,-0.825534010332471
-0.034675990683115,-0.794446526501859
-0.0247255894274649,-0.706323588720836
-0.0127533921574658,-0.569676052621361
0.000693309816236149,-0.39623178484622
0.0136279020321538,-0.196434883119298
0.0247737885703958,0.0151327691849213
0.0351186525517434,0.225063381773863
0.0441417794770753,0.419909265448288
0.0507357244335007,0.586741838002973
0.0521301326073509,0.715337760151233
0.0489755874753897,0.798269842734837
0.0427906076803743,0.827235333590454
0.0346644139353442,0.796511628754634
0.0246310981257934,0.708222806228799
0.012606399922638,0.569465870411585
-0.000857491808795625,0.395118137726752
-0.0137732568061985,0.196908856258756
-0.0249527406254579,-0.012436509554196
-0.0353996404408165,-0.221952929783362
-0.044387827530371,-0.417013569577971
-0.0509840424096746,-0.586321717062581
-0.0524139225652037,-0.71559934441995
-0.049313660183948,-0.797271816106234
-0.0430869868264142,-0.8253777681563
-0.0350216260186001,-0.795003490627663
-0.0250981902703867,-0.707563571398066
-0.0132142702069721,-0.571623955448883
0.00025442071708273,-0.398532563067178
0.0131945288845065,-0.199045759637661
0.0244396278090961,0.0122579595696292
0.0348925689186501,0.222133846921214
0.0439260224295925,0.417286662640253
0.0506108585209823,0.584686471605903
0.0521304057406069,0.714008940523333
0.0490477770177457,0.797486492463672
0.0430178004072478,0.827333546646591
0.0349243138320877,0.797208550405701
0.0249346475719411,0.709563251241572
0.0128692949818823,0.571524321239165
-0.000578329406454798,0.397558113265526
-0.0135263176387782,0.19960066551812
-0.024789245265512,-0.00972735137737911
-0.0352355211999251,-0.21949248345559
-0.0442985110010912,-0.414841533402623
-0.050925159766869,-0.584276924680525
-0.0524685745822971,-0.714228559021923
-0.0495315478344311,-0.796518471792758
-0.0433556259495133,-0.825414441723556
-0.0352758743707563,-0.79590381904351
-0.0253448867207366,-0.709118054559844
-0.0133982846404488,-0.573712232941159
3.16639662419384e-05,-0.400809279467982
0.0130459238955445,-0.201465623549935
0.024343721051268,0.00988796229522759
0.0348066757600112,0.219731974539403
0.0439169007557821,0.415239359129134
0.0506246934018266,0.582828683540516
0.0521983031044264,0.712700078956892
0.0491052309010144,0.796782987010449
0.0429767523848608,0.827194560843068
0.0350073132084558,0.797706741606326
0.024981991282783,0.710785565973677
0.0129706866228656,0.573166608390576
-0.000543648086619278,0.399721703757743
-0.0134933184370288,0.202102478218479
-0.0248272737984225,-0.00722834033535186
-0.0352876318423501,-0.217139973662358
-0.0443723199784351,-0.412621124400595
-0.051047387764169,-0.582373485569784
-0.0527010075001728,-0.712750827488389
-0.0496641963433807,-0.795756472069785
-0.0434668741097432,-0.825083260280422
-0.0354019700984076,-0.796409875598606
-0.0255082590825836,-0.710316646014334
-0.0135610955637269,-0.575290878726182
-5.23511796797554e-05,-0.40285616216849
0.0129730394136912,-0.203926494748607
0.0242916435466077,0.00718813380635065
0.0347700235717414,0.216969613107623
0.043878256147883,0.412740341703447
0.0506364495333608,0.580888412606168
0.0522386364868602,0.711214547064185
0.0492089436165025,0.795869408143755
0.0431081948360615,0.826923448999637
